,Date,Review_text,Review_title,Stars
140,2020-06-24,Purchased this item for my flight travel during this covid pandemic season. Very much useful for disinfecting the frequently used surface. Helped to make my travel safe.,Essential item for travel,5
141,2020-06-13,"This is the best spray available, little.on costly side but really good on all counts.",Really Good,5
142,2020-05-28,"The spray is very nice to use during this time ... Good for surface as well as skin, so it's a win product.. In this pandemic time it is a blessing one.. red_heart_selector ",Very protective from unseen bacteria,5
143,2020-08-12,The bottle I received was first of all already opened and kept inside. It seems that it was used and kept as the weight of the bottle seems to be less. Can't say whether the product is genuine or not because I will be using the spray for the first time.,Don't purchase it.,1
144,2020-09-05,"People, do not buy the 99 wala its duplicate. Buy the original one which costs 149. Writing my experience.",99 is duplicate.,4
145,2020-07-07,Third rate spray. Quantity too less compared to other products where as price is extremely high. Faulty spray mechanism. Shameless Unilever taking advantage of the the situation and fleecing gullible customers,Don’t buy. Read my full feedback,1
146,2020-07-16,Wanted to refund this item for the cause - firstly it does not look the size as it was displayed. Secondly the item is quite damaged. But unfortunately return is not allowed for this item which was not disclosed at the time of placing order.,Very very bad experience,1
147,2020-06-18,Very helpful product.... u can easily sanitize things before entering ur home.... very handy and must buy.... can b used on hands and things,Must buy.... nice product,5
148,2020-07-10,"Bottle received damaged and very light , looks like it has been used because one is ok and another vry light. Don't buy it ..Not value for money. Go for another brand.",Not value for money..Costly as it's contain.,1
149,2020-08-08,The packaging was horrible. One of the spray came out to be battered. While the other one is good. I am not sure if the seller tried to cheat or the spray got crushed under pressure.,Damaged product,3
150,2020-06-16,It is very compact and portable. We can take it with us in our bag everywhere.It is safe on skin and surfaces.In the time of this pandemic having a sanitizer with you is the need of hour.Overall very nice product and very smooth scent.,Need of the hour,5
151,2020-06-29,It is expensive. Antiseptic sprays are basic necessities. Other counties for 3 Dollars I can get big 5x spray.,Too expensive,4
152,2020-07-25,"When I opened the packet, the cover and the body was separated. To my surprise Bottle was not sealed. Really unfortunate &amp; shocking. I don't think it contains 75ml. Not worth money. First of all , the product should be properly sealed and packed.",Not sealed product,1
153,2020-06-28,Nice fragrant..... But not happy with packaging....... But about product... Nothing to say must purchase.....,As I expected.....,5
154,2020-06-16,It has been delivered without a cap and it seems that it has used for some days and then delivered. When lookin to return says no return or replacement. Why we need to keep defective and used or opened item when we have paid for fresh.,Package opened and cap of spray missing,5
155,2020-06-19,One of the spray tubes came broken like this. Was also way lighter in weight than the other intact one.,Product came tampered with its packaging,3
156,2020-06-20,"I really like the product. This is very much effective. Very useful.easy to carry . 100 percent protection.Nice fragrance, must must buy.",Very much effective and nice product. Must must buy,5
157,2020-06-12,Price is high according to the bottle quantity...Just ok for me,Just ok...,4
158,2020-07-08,"during pandemic, this is suitable to carry but very less in quantity..",Not worth for money... unreasonably expensive..,3
159,2020-08-17,Spray is not working properly irrespective of the way it is used like if u tilt it or keep it straight and try to spray it won’t get sprayed. Waste of money,Waste of money as the spray doesn’t work properly,1
160,2020-07-22,Too much price for too little quantity. Savlon is almost twice the quantity at same price,Too little for too much cost,3
161,2020-06-27,The product is handy and awesome  OK_hand  and the mist spray working fine . All in one essential a sanitizer as well as can be used for surface disinfection.,Handy essential product,5
162,2020-08-07,"A handy sanitizer with great fragrance. But not sure on how it works on germs but doesn't cause any irritation on skin. Easy to use on keys, wallets or any other products",Good Handy Product,4
163,2020-08-28,"THis product is very bad. It's just half the size shown And the product does not even work, the nozzle is defective. It is non-returnable so an absolute waste of money and time and effort",BAD DONT BUY IT,1
164,2020-06-18,"In this corona time , using it to sanitize the things we bring from outside .Also spray it on gate handles and common touch points.",Using to sanitize things,5
165,2020-06-21,Got this delivered in 3/4 days.Packaging was very good no issues in packagingVery handy product now a days.Very slim bottle can carry with u anytime.And very handy to use,Very useful product,5
166,2020-06-12,This ought to be priced lower looking at the pandemic spread in India.,Expensive product,2
167,2020-06-01,Both the bottles were not sealed. Liquid amount was not same in 2 bottles. It seems to me that used bottles have been delivered.,Product quality not upto the mark,4
168,2020-07-29,"Use- I don't think it's easy to use, I bought it before 1month or less than I think, but it's not working right now, the spray doesn't works in a right way, all the liquid gone waste.",Spraying not worked,3
169,2020-07-30,I like the product but there is no seal . . . We generally get these kind of products with seal (one more small cap) inside the main cap . . . Couldn't check the weight . . .,Good product,2
170,2020-06-19,"Best buy. Essay to use,very handy and the fragrance is very plesent.very useful in this pandamic situation.we can use it almost every where. ultimately it is from lifebuoy. thumbs_up  thumbs_up ",Worth buying. Very good product,5
171,2020-06-15,"Expensive Product compared to the quantity, but Its worth the Price!!",Worth the Price,5
172,2020-06-08,Spray point is not openingNo institutions available for the use as to how to remove the block fixed in opening nosel,Institutions for use,1
173,2020-05-27,I bought this 1st time.But it was not sealed like other spraying products. Useful item in current situation.,Useful but properly not sealed.,5
174,2020-05-30,"It is good product, used as spray as well as hand sanitizer. Used for dual purpose. Good smell too.",Good product,4
175,2020-07-27,Pay Rs 10 more and get 225 ml of Dettol or Savlon Spray which do the same job.,Heavily Overpriced !!,1
176,2020-05-26,Price too high,Price too high,4
177,2020-06-04,Useful for spraying in bags and other things if someone is coming from outside,Nice and useful,4
178,2020-07-21,i would like to know that how this product was packed bcoz i felt that may be it was opened.So i would like to know that how the product was initially packed from the starting point.,product is good,3
179,2020-07-17,Very small container. Other brands like Savlon offer around 3 times the quantity at marginally higher price. My mistake in not checking the quantity before ordering.,Small container. Poor value vis-a-vis other brands,2
180,2020-08-13,"Not easy to use. Unlike one from Savlon, every time we need to shake before we use.",Good one,4
181,2020-07-18,Spraying is very difficult. Very hard to press. Savlon is much superior it appears.,Hard to press,2
182,2020-08-02,"Waste of money, making fool of customers.never ever go for this.not expected this type of rubbish from lifebuoy brand &amp; amazon.",Loot in the fear of corona.,1
183,2020-05-28,I have called for this product earlier from nyka for the same price and it worked perfectly but this time the spray is tight and half open doesn’t work well in both my bottles.,Looks fake,2
184,2020-07-13,This is the best germ killer in market and easy to use . Good to buy this in this Corona effect .,Best Germ killer in market,5
185,2020-06-17,"Idk what to say , it probably works. I don't have a microscope to confirm  face_with_tears_of_joy .But it's kinda important during this pandemic and it's one of the brands that i trust so i bought it to disinfect surfaces.",Should be priced around 100-110 based on size,5
186,2020-06-17,"Non geneune packaging seen after opening the box , both bottle caps and nozzle spray unit missing in it. Very poor and non geneune case. Kindly take actions for the same and refund my money.",Poor show,1
187,2020-05-31,It doesn’t spray.. the liquid drips .. I tried two bottles,Spray,2
188,2020-08-02,Its not a spray like savlon . drops are coming,"Lifebuoy Antibacterial Germ Kill Spray (No Gas) – Safe on Skin, Safe on Surfaces, 75ml",3
189,2020-07-22,Does not work properly. On pressing the button very little sanitizer spray comes out.,Poor quality product,1
190,2020-08-05,Good product not a use small size not be used,Good,2
191,2020-08-16,"Good product, but expensive. Quantity is too little...gets over in a few days. There are other cheaper products that do the same thing.",Expensive,3
192,2020-06-16,The scent is good but the pumping is not that much effective. For every single spray we want to shake it.,Not bad,2
193,2020-07-14,"Not worthy at all, 150 rupees for just 75 ml !!! . Similar kind of product is available in Savlon for 150 rupees per 100ml bottle. Liquid inside the bottle was leaking at the nozzle.",Not worthy product !,3
194,2020-07-26,"It is not sealed, so we cant figure out whether it is used or not. Dissapointed . Also the price is high for such little quantity (75ml only). If i had noticed the 75ml , i would not have ordered it. Lol",Not sealed / worth the price.,3
195,2020-09-02,I like everything about the item except the quantity. It doesn't last too long!,Tiny quantity.,4
196,2020-08-25,Product is good. Safe and usefulOnly cost is in higher side compare to other branded itemOtherwise its Good.,Sanitizer spray,5
197,2020-06-20,Quantity is lowOtherwise it is worth the money,Bug it but remember Quantity is low,3
198,2020-06-08,Aloevera extract with 70% Alcohol!! Nothing else... Your normal sanitizer have same ingredients... No need a sepatate one if you are thinking of using it to disinfect your household equipments,It's a simple sanitizer... Nothing else,2
199,2020-06-30,It is really small,To expensive,1
200,2020-06-06,The bottle is damaged and the cap is missing,Bad packaging,1
201,2020-06-21,There was no seal present in it. The content of this sanitizer seems used.,Not a sealed product,4
202,2020-06-17,"Received in time, good packing. Nice product, easy to use.","Good product, easy to use.",5
203,2020-07-01,Ok ok productIt should be rather gas spray,ok ok product,2
204,2020-06-11,"Product is ok but HUL is trying to fleece customers and make a quick buck in this pandemic. Half the size, essentially twice the price of what you get from similar products. Go for Dettol or Savlon sprays instead","Decent product, bad pricing",3
205,2020-06-11,"Very much costly product, not as expectedDisappointed.",Dont buy,1
206,2020-07-01,"best product butt little expensive , when it comes to daily use it can empty very quickly.",best sprey sanitizer,4
207,2020-09-05,Very easy to use and scent is very nice.,Very beautiful product,5
208,2020-06-17,Good but little costly according to the quantity,Good,3
209,2020-06-14,I want to return this item. It was open. There is no seal on the product. Hence I don't want to use it.,Damaged used product,1
210,2020-07-20,"Nice smell, very handy and easy to use.Bottle is compact and is very easy to carry in small sling. Can be used to sanitise ever thing. Good on skin!!!",Very happy with this,5
211,2020-05-28,"Bottle seal already broken, that show some use already this item..",Already seal broken items,1
212,2020-06-27,very helpfull in covid spread. i m keeping it always in my bag when i go out for keep sanitizes. packing is nice. it smell is also good. very help for self protectiin.,safe and secure,5
213,2020-06-02,SPREADS WELL.EASY TO USE.GO FOR IT.,QUALITY IS GOOD,4
214,2020-06-23,Short of ok product... Will not buy it again,Ok,3
215,2020-06-17,"Value for money, great fragrance, safe to use for your own safety in this pandemic.A must product for everyone to have it in your home.",Value for money product,5
216,2020-07-31,Received damaged products and not able to return as returns are not allowed,Received badly damaged product,1
217,2020-06-12,"No cover, received in very bed condition",Delivered in very bed condition,1
218,2020-06-23,"Received defective product.No cap, cans full of dents...Not working, waste of moneynon returnable item....I tired to their call center, but in vain....","Defective product received, no cap, not functioning",1
219,2020-08-30,The spray bottle is riddled with dents and looks like a fake product. I'll be throwing it due to its complete lack of authenticity. Miffed I am unable to return it due to the return policy.,Damaged / Fake Product!!,1
220,2020-07-18,Spray velocity and spread is very low.,Spray velocity and spread is very low.,3
221,2020-06-30,"Don't buy this. Container shape is deformed , feeling like they have put water in this .Don't have any fragnence. My money had gone totally wasted. I have not expect this from you, Amazon  face_with_steam_from_nose  face_with_steam_from_nose  angry_face  angry_face  angry_face ","Waste of Money, Please don't buy this.  angry_face  angry_face  angry_face ",1
222,2020-06-09,"The spary nozzle was not working. So the product was not functioning and hence, no value for money.",SPRAY NOZZLE WAS NOT WORKING,1
223,2020-08-11,I have received 2 cans of germicide spray without any seal. How do I know that the item is not adulterated and tampered with. This is not expected of Amazon. The nozzles are not working properly too,Unsealed spray cans,1
224,2020-06-20,Instead normal isopropyl based sanitiser sprays are economical and effective,Useless,1
225,2020-07-09,I received one without a cap.It isn't a sealed product and their is no cap thenWhat guarantees the purpose of the product which is sanitation?How irresponsible??!,No cap,3
226,2020-06-27,Price is very high inrespect of content,Quality,3
227,2020-06-21,Good to carry and safe for covid precaution.,Lifeboy hand sanitizer sprayer,5
228,2020-08-26,"Not actually a spray, it's more of a liquid. I wanted a disinfectant spray, the description is misleading.",Misleading Discription,3
229,2020-09-02,Best thing good one in COVID time,Good,4
230,2020-06-24,Instant Germ Kill Spray that kills 99.9% bacteria and viruses (as per lab test on representative organism)Eliminates illness causing bacteria and viruses,Value far money,5
231,2020-06-11,Cannot just spray and let it dry. Need to wipe the surface else it leaves mark. Good smell.,Overall good product,4
232,2020-07-15,"Very handy, fits the pocket and car, also friendly on skin n hand..","This is for skin contact, savlon is surface disinfectant pl note",5
233,2020-07-05,Travel friendly  check_mark Very good smell check_mark Very effective  check_mark Kills germ check_mark ,Safe and effective with a good smell.,5
234,2020-07-27,It's not proper spray.... Overall ok,Not proper spray,3
235,2020-07-22,It's all as usual we think about lifebuoy...But it's really irritating while using it ...Knob is really irritating ...bod adjustment...,Not to buy at all.,3
236,2020-06-07,"Dented, waste of money... No return policyTotally waste",DON'T BUY THIS PRODUCT...WORST PACKING,1
237,2020-07-22,Product damaged... Packing has not good...,Product Damaged,3
238,2020-08-01,Buy two bottles. Easy to use. And safe on hands and all stuff. Plus a trust on lifebuoy since my childhood. face_with_hand_over_mouth ,Safe on hands and other stuffs too. Easy to use. Dry by itself after few seconds of spray.,5
239,2020-08-06,It's good product but the quantity is very less compared to the price and the other brands.,Not bad,4
240,2020-07-27,There is no way to make the spray work and the liquid leaks out whenever we try to spray. Tried to return but the return policy doesn't take this item back. Waste of money,"spray doesn't work, Waste of money",1
241,2020-08-10,"Not worthy, waste of money.",Waste,1
242,2020-08-10,Easy to use. Doesn't give gas. One spray is enough for one time. Go for it.,Worth the price,5
243,2020-07-14,Expensive compared to similar products of better brands and I see no special benefit for this product over other competitors products. Product is fine..,Not value for money.,3
244,2020-07-13,Good .70% of alcohol which is good.,Good product.but the price is little bit high.,5
245,2020-07-13,wastage of money 150 rs for 75 ml sanitizer and it is also not refillable. Insteal take 100 ml plastic spray bottle fill it with own sanitizer.That will be refillable and cost effective.,Wastage of money,1
246,2020-08-12,Size according to price not worth at all .I woul prefer to buy salon that is even double in size of it.Secondly I got damage product .,Not worth on this 149 rs.,2
247,2020-07-06,"Damaged and Opened Items Received , the Package was woken without seal and like it was opened .",Damaged and Opened Items Received,1
248,2020-07-14,Good smell. Packing was good.,Superb spray,4
249,2020-08-14,Foud only 1 against order of 2.... Poor packaging.... Seems duplicate product ....,Not worth,2
250,2020-08-14,"When i received the product it was already open, cap was left separately in the pack, spray bottle dented and the cap broken. Very dissatisfied with the product and the delivery",Broken and dented product received,1
251,2020-06-19,Beautiful perfume and nice unit,Good product from a responsible company,5
252,2020-07-03,Its very bad to use.The liquid keeps spilling out.The spray mode is not good to use.Waste of money.,Not good,1
253,2020-05-27,"awsome product good to buy thank you amazon and packing is very good , fragarance is veey good","fragarance, packing , review",5
254,2020-06-10,Very good item.Good scent.Handy.,Handy item.,5
255,2020-07-11,Too small in size for the price range. Better to go for other products and get almost double the volume 150 ml in same price range,Too small in size for this price,3
256,2020-06-30,Liquid was leaking all over from the spray. More than half of spray wasted.Last unit was good but this time it seems that defective item was delivered to me.Very disappointed.,Waste of money. Leaking all over.,1
257,2020-07-29,"Excellent product very soft for skin , no irritation, only price so what high.",Nice for skin,5
258,2020-08-22,Not up to the mark,Not satisfied,3
259,2020-07-29,Size is very small compared to savlon whereas price is sameThere is no return policyI wanted to exchange with savlon but not allowed,Price high compared to quantity,1
260,2020-06-09,The product I received seems to be used one without the red cap as shown in the uploaded photo. I strongly advise not to order from this seller.,Used product received without cap,3
261,2020-06-05,Easy to use. Effective product. Bit expensive.,Bit Costly. But effective product.,4
262,2020-07-08,Smells good easy to use.,Nice product from lifebuoy,5
263,2020-06-28,Not easy to use compared to savlonYou have to press again and again,Not a good product,1
264,2020-05-30,One of the spray bottle cap was missing .. . Did not get the cap and no seal,Good but cap missing . So less satisfied,5
265,2020-08-26,Product is good but very expensive compared other brands,Product good but very expensive,3
266,2020-06-17,Spray bottle is of really bad quality.Its very hard to spray on things which we want to sanitize.Dettol disinfectant is far far better and quality of it is also good,Bad Quality bottle,1
267,2020-06-14,"Not sealed, do not know it is full or used one.",Unsealed pack,2
268,2020-05-27,best product. ***Lifebuoy germ kill spray (75ml),Best product.,4
269,2020-06-04,"The product is really small compared to the money that one pays for it. You would rather opt for the Savlon disinfectant, it’s almost the same price but almost twice the quantity",Lacks value for money,2
270,2020-08-07,I liked it. Quite useful,Useful product,5
271,2020-08-31,The price should be halved the original price. It’s only 75 ml. Too expensive comparitively in the market.,"Too expensive 2x, double rate",2
272,2020-08-25,The product was not well delivered. It was without a cap. No proper packaging. REST OF THE PRODUCT IS GOODthe product is also not returnable,Not satisfied with the deilvery of the product,2
273,2020-07-21,Half used bottle,Half battle,1
274,2020-08-04,"Beware of fraud product, recieved duplicate product no fragnance and its is like filled water no other things. And its not replacable and cant cancel it.",Fake product,1
275,2020-07-08,Very good but costly.,Costly product but good quality.,4
276,2020-06-03,Nice product. Must have in the current scenario.,Great product,5
277,2020-07-14,Scent is nice. A good quality product. Easy to carry and use.,Easy to use,5
278,2020-08-07,Costly and with poor spray quality! Three star only for trust for this brand,Costly and with poor spray quality!,3
279,2020-06-17,"Good product, smells good... Serves the purpose, also safe on skin",Serves the purpose well,5
280,2020-07-18,So so product,Nothing great,3
281,2020-06-07,"The product delivered is damaged. As product is in non returnable category, what can be done.",Damaged product delivered,1
282,2020-06-12,Received damaged product. Please either exchabge it or refund the money as soon as possible.,Defective lifebuoy spray.,1
283,2020-07-28,"Really good cleaner for all kinds of surfaces, hands, money, packages. Only cons-it is costlier than ordinary sanitizer","Easy to use, multipurpose, costly",4
284,2020-07-06,Good one and kills 99.9% germs so The reason we trust lifebuoy,Lifebuoy,5
285,2020-06-14,Extremely bad product. Very very small in size. Waste of money. Non returnable. And one of the caps were also not there when we opened it.,Useless product. Don't waste your money,1
286,2020-07-14,Spray is good but somehow the spray bottle is not working properly. Like you have to press very hard &amp; even my half bottle is still filled up yet the spray not coming out..,SPRAY BOTTLE NOT WORKING PROPERLY,4
287,2020-05-26,"Expensive for regular use, better to use sanitizer sprey , it is jus filled with gas, will be empty in 5-7 days",Not worth,2
288,2020-06-11,The packaging was very bad... secondly when opened both the bottles one had a black dispenser and the other had white...I am now confused whether they are original or duplicate,Can be fake,3
289,2020-06-10,"limited item, only 2 smirking_face .i need 5 more. Very helpful to sanitize A to Z package item.",Best sanitizer...,5
290,2020-06-22,Awesome product.but cost is very high.,Nice,5
291,2020-09-05,Useful,Useful,4
292,2020-08-13,Ok,Ok,3
293,2020-06-17,It is a great product. Easy to use and handy. Can keep it in my pocket and use it effectively,Good product,5
294,2020-06-14,"The product is handy and amazing.Worth buying.The spray is efficient and isn’t sticky.The scent isn’t too strong, it is great.","It’s great, worth buying.",5
295,2020-08-20,Easy to carry that's the only advantage it offers when we compare it with Savlon spray. Volume is less,Handy but content is less,3
296,2020-06-10,Faulty broken product. The spray nozzle broken. Cannot use it. Useless for now .,Faulty broken product,1
297,2020-06-07,"Inside of two products, one is black cap and other is white. White one is easy to use but black is heard to spary.",Good,4
298,2020-06-09,Not worth,Product not wory the value of money,1
299,2020-05-25,Good product from trustworthy Brand,Very good product. Works both as sanitizer and disinfectant spray.,5
300,2020-08-21,Costly product...,Costly...,4
301,2020-08-09,"Only 75 ml, easy to use and easy to carry anywhere in bag.","Only 75 ml, easy to use and easy to carry anywhere in bag.",4
302,2020-07-01,Delivery box is perfect. But inside the box product is damaged,Damaged product,4
303,2020-08-17,Good One,Good,5
304,2020-06-09,Received damaged product. Cap missing from one of the bottles.,"Bad xp, not going to but non-returnables again. Lesson learnt!",1
305,2020-08-26,The upper portion cap was missing in both the items and the items was also mishandled. I suppose these were not the fresh items. The pathetic condition it was.,Product not in proper shape,3
306,2020-06-02,Not good. The spray pump stopped working after few uses.,Not Good,3
307,2020-07-03,Received with out cap,cap missing,2
308,2020-07-24,Excellent. Just go for it. Authentic.,Excellent,5
309,2020-06-19,The product was damaged. Liquid was licking.It was containing little liquid since all licked in the package itself.Waste of money.Request for a refund.,Dissapointed,2
310,2020-07-04,Easy to use.,Easy to use sanitizer,5
311,2020-08-06,Good Product,Good Product,4
312,2020-09-05,Nice quality product,Good quality product,5
313,2020-07-26,Its a tiny spraySalon is better in size and fragranceWaste of money,Tiny spray tube...not worth it,1
314,2020-07-09,Good,Good,5
315,2020-06-15,Not worth to buy this wrong decision,Not Worth for the price Lifeboy is asking for !!,1
316,2020-06-11,Good product,Good product,5
317,2020-06-06,I am not able to open the second bottle. I tried my best.  ( money got waste.,Its OK OK product.,2
318,2020-06-17,Was not useful at all.The packing wasn't perfect.The containers got damaged.The liquid was spilled inside the carton box.,I must get a good replacement.,1
319,2020-07-21,Price is high and this is too small as compard to savlon and and this is not packed well.,Bad,2
320,2020-06-25,"Overall product is good. But the spraying mechanism should be changed as it leaks when slanted, it sprays only when held upright.",It leaks when slanted,3
321,2020-06-18,"Less quantity, high priceNo outer packaging, should be sealed to ensure non usage before delivery",Very High cost Low Quantity,1
322,2020-07-31,Have it at the time of this pandemic,Protects you,4
323,2020-06-28,It doesn’t spray long distance and nozzle is so hard to press,Hard to press Nozzle,2
324,2020-06-23,defective item...liquid drip when you try to spray...not able to return...not able to contact customer care...pathetic,defective product,1
325,2020-06-11,Finished too early  grinning_face  grinning_face ,Good one,5
326,2020-08-20,Highly over priced,Highly overpriced,2
327,2020-08-22,Nice,Nice product safest from virus,5
328,2020-08-08,Very Nice Sanitizer.,Very Nice,5
329,2020-08-04,Good ProductThank you!,Thank you,5
330,2020-06-22,The product is damaged and dented and leaking too ..Image attachedUnfortunately opened the pkg today and can't return or get it replaced .,Poor product leaking and dented body,1
331,2020-06-03,Happy to see Lifebuoy come up with a spray bottle. It’s very easy and convenient - especially to disinfect surfaces!,Brilliant!,5
332,2020-06-14,They gave genuine product. Hope to get larger quantity like 100ml or 200ml when it's available. Otherwise they gave good and authentic product. Thank you.,Happy with the product,5
333,2020-07-20,The seller isn’t put cap on other spray. Amazon must take care of these kind of seller,Product is ok,1
334,2020-06-19,Easy and versatile to useInstant disinfectionNo odourNo stickinessFresh and clean hands to go.,Neat and great..!!,5
335,2020-07-18,It was nice but cost is very high ithinked it was came lorg but it was tiny mmm,I think the product is good but costly,3
336,2020-07-20,Worst product. Money lost . dont buy it,Dont buy,1
337,2020-08-20,There was no seal.,ok this tome,3
338,2020-06-17,"Product is good but very less in quantity in comparison to savlon's double the quantity for nearly the same price, also bottle cap is not sealed for tamper proof",Expensive product,4
339,2020-06-07,"It says you have to order minimum 2 bottle. I ordered the same but i received only one bottle. Besides that the product is very handy,easy to use and i liked it .",Received only one bottle,4
340,2020-05-29,Very easy to disinfect with this. It also has good fragrance.,Nice product,4
341,2020-07-11,"I would give 1 star, as the sanitizer was already open. One of the sanitizer is not working at all",Bad bad,1
342,2020-07-03,Heavily Damaged- not replaceable,Heavily Damaged,2
343,2020-06-13,Received in good packaging and definitely a worth buy during this pandemic situation. Stay home stay safe.,Worth a buy for safety.,5
344,2020-06-27,The spray function is very low quality and broke off in the first use itself.,Bad quality,1
345,2020-08-01,"Packaging was in soft packet, that damaged the cans and the plastic cap was broken. Both cans were damagedCans are very small in size",Packaging,3
346,2020-06-22,There is no cap on the product n this is used by the seller...bcoz liquid quantity was very very less...,Very bad experience,2
347,2020-06-07,Very use ful,If u want spray type u can buy,5
348,2020-06-09,The product is not uauable in a suitable wayv. The spraying system is poor,not satishfactory,1
349,2020-06-28,Too much cost very less quantity is coming,Not worth,1
350,2020-07-16,Very high price.all should buy Savlon same price but 170g,Very high price,3
351,2020-09-04,good,genuine product,3
352,2020-06-20,good,good,4
353,2020-06-27,seems the bottle was not filled completely ....half filled bottled delivered,content,2
354,2020-08-22,"Both the spray were not sealed, one had a big dent on it. Very very expensive for such a small quantity .Never buying this again.",Rip off!!! Don't buy this.,1
355,2020-06-24,Good,good,5
356,2020-06-21,"Highly disappointed. The bottles are damaged, and the cap of one bottle is missing. The item is non-returnable. Compelte waste of money.",Product damaged,1
357,2020-08-10,Very good.,Good,5
358,2020-07-10,Bad productThe half of the sanitizer was used out of it and the cap was totally broken the cost was the great but the quality is poor...,Worst product,1
359,2020-07-16,The consistency is quite watery. The fragrance is fresh and it's non-irritating on the skin.,Decent.,4
360,2020-06-24,Great,Great,5
361,2020-07-15,"Product wise is good, useful ;even I can on different surfaces ,skin friendly but the packing is so disappointing.product body is tattered .","Product is good, but packaing is bad",4
362,2020-08-25,product is a bit costly but very good,costly,4
363,2020-07-26,Lifebuoy keeps you away from virus &amp; bacteria. Original product,Lifebuoy keeps you away from virus &amp; bacteria,4
364,2020-06-02,Good product,Use for helpful,5
365,2020-06-19,Waste of money. Instead of spray liquid comes out.,Waste of money,2
366,2020-08-15,Good Product for daily use.,Good Product,4
367,2020-07-14,Looks like some damaged product is modified. The cap is very very tight and very hard to open for the 1st time.,Ok,3
368,2020-06-17,Must have,Perfect product stay safe ...,5
369,2020-06-06,The item had received without cap. It was open spray nozzles,Item not delivered in proper condition,1
370,2020-07-27,Sorry by mistake I write a wrong feedback.. I received the product and the product is good..Please change my delivery feedback,Please change my delivery feedback.. I received the product,3
371,2020-06-09,Price very high,Decent,5
372,2020-06-09,Defective product and the bottles are very small,To costly,5
373,2020-08-15,better than any sanitizer bottles you might carry,peace of mind /easy to carry,5
374,2020-08-26,Value for money,Smart,4
375,2020-07-09,Very good,Very good,5
376,2020-07-13,"Too costly for 75g, pay 10₹ extra per bottle and order Savlon disinfectant (170g) -159₹",Too Costly,1
377,2020-07-07,Could be littlel big in size,Nice,4
378,2020-06-16,very good,Very good,5
379,2020-08-09,Good quality. Price should have been a bit less.,Good one,4
380,2020-07-06,It has come in a damaged condition and there is no returns policy this is taking customer for a ride very disappointed,Dissatisfied,1
381,2020-05-31,"I recieved a faulty produt, spray nozzle is blocked and not working",Faulty product,1
382,2020-08-29,Very good product. Quantity could be more. Ism repeat user.,Good,5
383,2020-06-02,"Product is good but i am not happy with the delivery. I ordered for 2 pcs but received only one, there is no way i can complaint for short delivery.",Incomplete delivery,3
384,2020-08-16,1) Product is not seal may be it is used product2) Even cap is missing3) Packaging is completely disaster,Not recommended,1
385,2020-06-16,Good product but pricey,Pricey,5
386,2020-06-12,The cap of the bottle was broken when I received the product...,Cap broken,1
387,2020-07-25,"Must have especially for people traveling, easy and convenient to use.",Good Companion.,4
388,2020-07-27,Very bad packaging and product is also seems like it is used once or twice and then delivered... and product quality is also not good,Very bad packaging,1
389,2020-07-02,Manufacturer needs to improve packaging by positively adding a pilfer-proof seal to the product.Amazon may like to take up accordingly.,Arrange with Manufacturer to add a pilfer-proof seal to the product.,4
390,2020-06-14,Less quantity in more price....Savelon is good in reasonable price and more then double quantity....Not value for money...,Not value for money...,1
391,2020-05-27,Very Essential product in this current situation.. Super fast delivery from amazon...Thank you...!,Best product from life bouy,4
392,2020-06-15,All the liquid leaked from the spray and so the spray wasn’t working,Leakage and spray dint work,1
393,2020-07-19,Disappointed. Quandity is less compared to Savlon for almost the same price. Also doesn't spray.,Doesn't spray,3
394,2020-08-17,"Good,butbof small volume",Good,5
395,2020-06-19,Supplier sent one is ok and second is repaired. I don’t know that’s kill germ or not,Supplier sent repaired product,1
396,2020-07-15,I received the bottles without caps ...,Bottles reached to me without caps,1
397,2020-08-09,Very useful and multipurpose product.A bit pricey since quantity is less.,Multipurpose product,4
398,2020-08-13,Stocks received without cover and 1 pc is short,Defective product,1
399,2020-05-28,The product was so good to use.,Good Product,5
400,2020-06-26,Awesome product works very well and easy. I recommend for buying this product. But it is only 75 ml for 149 Rs.,Awesome product.,4
401,2020-06-10,It smells like hit and it is a little bit damaged.,It smells like hit,1
402,2020-07-30,I got the damaged product as I could not able to use it for spray. It’s just leaking when I reverse the bottle. Check the images,Damaged spray,1
403,2020-06-19,Horrible. The spray doesn't work. Also the bottle wasn't even sealed. Looks like duplicate product has been sent,Horrible,1
404,2020-08-28,Did not expect this from Amazon. The product is fake. Don't buy. Cannot even return it waste of money.,FAKE PRODUCT,1
405,2020-07-20,One cap missing from bottle.. Wrost experience,Cap missing,1
406,2020-07-27,The spray nozzle is very small....Very hard to use.,Not a user friendly design,3
407,2020-07-15,The packaging was worst... the quantity of the product is not satisfying..want to return but the product is not returnable..,Waste of money.. disappointed,2
408,2020-08-02,Spraying is not perfect. It is falling S droplets.,Poor spray,2
409,2020-06-15,"The bottle was dented , the size was smaller as was shown in pic, pls ensure better delivery, hope to receive reply!!",Dented bottle,4
410,2020-06-13,Got product that seems used with no sealed cap.,Be careful.,1
411,2020-08-05,Very handy disinfectant,Very handy disinfectant,5
412,2020-08-22,"Please do not compare this with the other products in the market which are filled with gas, which are for different purposes.",No Gas pure liquid spray,5
413,2020-06-08,Very handy method of sanitization,Fast Sanitize,5
414,2020-07-14,Excellent  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes ,Want to buy it again,5
