,Date,Review_text,Review_title,Stars
122,2020-06-08,There is no fragnance in the product the smaller pack have very beautiful smell in it but it is a totally different product u will get a strong alchoholic scent from it.,Not recommended,1
123,2020-05-16,It has a strawberry tinge. Should have mentioned that on the product. As usage it is good. The that strawberry tinge is unbearable,Strawberry tinge do check,3
124,2020-06-09,Receives in good condition.....But don't know its original or not.....As lifebuoy sells Its Sanitisers as Lifebuoy Total 10 sanitisers...but in the product Total 10 is not mentioned and total composition is also not mentioned...so.....,Don't know either original or fake.....Lifebuoy Total 10 branding missing,2
125,2020-06-02,this product is so good that I cant explain....the acking is sterdy and hygnic,Best,5
126,2020-05-23,"Disgusting smell, harsh on skin, not the usual lifebuoy sanitizer.. I guess they have outsourced production for meeting heavy demand. Very Poor quality..",Not the usual lifebuoy sanitizer !,1
127,2020-07-12,"Fake product. Received a fake product, the cap is different frim what is shown in the image. Also, it smells quite different from the original Lifebuoy Sanitizer.. I have been using Lifebuoy Sanitizers for years now, can clearly tell, this one is fake..",Fake Product,1
128,2020-08-08,Excellent brandBut it's MRP is 250 in local market and I got for 265 including package that is very bad,Price more than MRP including package,4
129,2020-08-22,"The sanitizer won't work properly as the nozzle itself was broken when delivered. Because of this breakage the sanitizer leaked in the box it came in. Either please replace or return money. Thanks. Gopakumar warrier, 9873582057",Sanitizer nozzle broken and leaked in the box,1
130,2020-05-26,Not good...not much quality...prepared by just adding a perfume to alcohol...that too having a bad odour...skin become dry on using this...,Bad quality...dont buy,1
131,2020-07-18,I bought #2 bottles and I have received duplicate ones. Those are not eeven sealed and getting a very bad odour from the sanitizer. It even started itching after applying the sanitizer on hands. Please check before you purchase,DUPLICATE PRODUCT RECEIVED,1
132,2020-06-23,Smells horrible like an expired cough syrup. Gel based although and 70 percent alcholol. Vainahes in seconds which means it's for sure alcholol. Bit be careful the scent is really disgusting and I may not use it ever.,Scent is awful,3
133,2020-07-01,"Product packaging is Good , 72% Alcohol based Sanitizer, Hand pump of sanitizer with quick stop option,",Good Product with Best Germ protection and Best Dispenser pump,4
134,2020-07-25,"I want liquid sanitizer but This's gel liquid, your display board is not ok, you have to write clearly 'gel liquid'.",Misleading,1
135,2020-05-26,"Very thick liq. Smell to I dint like. Baki it's a good brand. But next time I won't order it, will try some other brand",Very thick liq. dint like it,1
136,2020-07-23,I have purchase this item second time. Let me brief you it's features 1. Smell is awesome.2. Gel type liquid3. Don't make the skin dry.4. Container is well designed.Best hand sanitizer. Please go for it.,Product is very nice,5
137,2020-07-04,It's gel based sanitizer not liquid rub. The operating mechanism is not the best since we have to press the bottle to squeeze the gel out.,Expensive for a gel based sanitizer,4
138,2020-05-28,Can have a push button mechanism to release the sanitizer liquid for a 500ml bottle. otherwise great product at good price. we refill our smaller sanitizer bottles woth this so works out.,Good and nice fragrance,4
139,2020-06-01,Is it original item from lifebuoy??? I have been using lifebuoy sanitizer for last 1 year and which i have been purchasing offline ...This is the first time i purchased online but the fragrance is different from what i have been using so far...,Is it original item??,1
140,2020-07-09,There is no discription on bottle about expiry and mrp this is okward,No details about expiry or MRP.,2
141,2020-07-09,A little bit sticky but overall good you should buy this.,I am happy with this,4
142,2020-07-04,"Have been using this for sometime. Safe to the skin, no irritations.",Good product,5
143,2020-05-23,After going through multiple sanitisers I picked this one and it’s actually really good. It’s has 70% alcohol along with other ingredients to keep the hands soft and moist. The fragrance is great too. Would definitely recommend this.,Excellent Sanitiser,5
144,2020-07-15,not sure if it got the mentioned amount of ethyl alcohol in it..,DOESN'T SEEM TO HAVE THE MENTIONED AMOUNT OF ETHYL ALCOHOL.,2
145,2020-07-11,The nozzle was damaged / jammed but we avoided the replacement to reduce more movement of delivery teams.,Nozzle damaged,5
146,2020-06-22,It is not alcohol based.Dont think it is genuine as compared to original,Not a genuine product,1
147,2020-06-03,It’s a good product. The smell is too strong. Price wise alright,Ok product,3
148,2020-07-14,The scent is strong and i got the pump bottle which I don’t mind.,Strong fragrance,5
149,2020-06-17,It's actually a best sanitizer ... It smells nice ... After using it I have decided to buy it again after the bottle furnished  grinning_face_with_smiling_eyes ,You will stick to lifebouy sanitizer  face_blowing_a_kiss ,5
150,2020-07-07,It was not at all up to mark,Waste of mny,1
151,2020-08-19,The bottle was damaged. It semmed to hav been crushed at places so that the overall volume of the container decreases. Thats a very very CHEAP trick!!!,Container damaged.,1
152,2020-06-02,The product is very good.I purchased it twice with in 15 days. It's scent is nice.,Value for money,4
153,2020-05-16,"Got it yesterday only, product is seems good but i got different packaging what shown in picture is different so quit disappointed with seller doubtful whether it is original or not.",Got different packaging product,3
154,2020-05-29,Sanitizer seems to be Good but its smell is completely different.,Smell/Scent is completely different,4
155,2020-05-31,Nice product and usefull too. Delivery was fast. Packaging was amazing. Product deliveree maintaining social distancing norms. Thanks amazon for always being helpful.  grinning_face ,Good product,5
156,2020-06-23,It's a fantastic and good product. Which kills 99.9% germs without water.. It's from a very old n reliable brand.. So I bought this product. Value for money.. N fragrance is also good,Trusted sanitizer,5
157,2020-07-28,It is very good product. Recommend to buy.,Value for money,5
158,2020-05-21,Good product highly recommended.you can use this product whenever you want if you think 500ml so big you not need to worry aboutupto 2020 validity packaging also perfectly done.,Stay home use sanitizer,4
159,2020-07-29,Product is good. But container not match with picture when i order.,Product is good. Container not match.,5
160,2020-07-02,Good packagingNice scentBig bottle,Value fr money #nopaidreview,5
161,2020-07-16,"Recently.. for most of the products, packaging is very improper.. Ordered 2 sanitizers, one bottle is broken hence leaked. Product is definitely original. Had it ordered multiple times.",One of the two bottles is broken..,2
162,2020-06-06,Lifeboy as usual retains its quality and uniqueness.,Quality Product to what we call Lifeboy,5
163,2020-08-15,Packing was bad... product was optimal,Good,5
164,2020-07-12,It was very helpful during this pandemic time since it helped to maintain hygiene care and keep us safe. I refer this to everyone who are watching to buy the product and keep yourself safe from diseases,A good hygiene care product to keep us safe,5
165,2020-06-28,"I doubt if this is original. Smells fruity (too much fruity smell... If even one person uses, literally the whole room smells fruity). Doesn't feel like the regular lifbuoy that we buy i store.",Looks like a fake product,2
166,2020-06-08,"I was in need of spray sanitizer, as I had already this sanitizer from you ie Amazon 10-15 days back.Picture one The sanitizer bottle having blue cap has been received today ie 07/06/2020.If possible get it changed.",Change request.,4
167,2020-06-15,"it smell very odd, dettol is much better than Lifebuoy.",Scent is not good,2
168,2020-07-13,"The product which was delivered is not the same i used to use by purchasing from the stores, duplicate products",duplicate products,1
169,2020-05-27,Nice senitizer available in the market. Lifebuy made huge change in its product. Scent is good.,Good Product,5
170,2020-06-08,Product gives confidence that it protects.,Hygienic,5
171,2020-08-28,Looks like it is duplicate product in the name of lifebuoy. Bottle is similar like lifebuoy but inside sanitizer is different.,Duplicate product,1
172,2020-05-26,"No offer price  unamused_face Very good &amp; genuine product  OK_hand Lil delay delivery, still in this situation of Kolkata, Amazon u really did a great job thumbs_up ",99.9% khatam grimacing_face ,4
173,2020-05-16,I don't trust every brand who manufactures hygienic products that's why i ordered this one.,Very essential product,5
174,2020-06-09,Not Received original product. What shown in pic posted is not received. Some other product received. Pls dont order this product. You will receive fabricated jand sanitiser not original lifebuoy.,False product,1
175,2020-07-05,"This is really good, scent is nice,",One can go for it nice one,5
176,2020-06-02,Lifebuoy sanitizer keep the promise as they advertise.,Value for money.,5
177,2020-06-14,"I always liked this product but this time the packaging was worst, all the liquid was spreading out around the bottle and it seems like it’s used one, container dint have sealing too",Did not like the packaging,1
178,2020-06-11,Good gel from reputed company but sticky.,Good product,3
179,2020-08-03,Product is good but packing was so poor that when i opened it avlot of sanitizer was cime out ofbottle and was inside the pack. it got wasted as courier service may have not taken due care.,Good Product but packing was pathetic,4
180,2020-06-20,"Similar product purchased from medical store was more concentrated but purchased from Amazon was much diluted like water, was not sealed. Doubtful. I will suggest don't purchase any kind of sanitizer.",Worst purchase ever,1
181,2020-07-10,"The viscosity of lifebuoy sanitizer used to be like of gel but this time its like liquid, it is fake product as some other brand's sanitizer is filled",Cheated by buying this product,1
182,2020-06-10,"Smells a bit different from the other ones which I've been using since years! Maybe cause if diff gel base! The piece depicted in the pic may not be the same, as they've said the bottle pack may vary",Different scent,4
183,2020-08-05,the spraying system in the container is really bad..it is not working. leakage of liquid was there during transportation. half of the quantity was leaked through that.,problem in pakage in container,5
184,2020-06-05,It 's a great and useful product for day to day life during this pandemic situation. But according to me the packaging was quite awkard and was not wrapped properly.,Overall it's a good product.,4
185,2020-06-19,One of the two product is received damaged. The cap is broken and half of the sanitizer already fell down when the product was delivered. I need either to replace the item or a refund.,"Sanitizer Bottle Cap broken when received, half product fell down before delivery.",2
186,2020-06-24,Amazing. Very good sanitizer.,Very good  thumbs_up  sanitizer,5
187,2020-06-09,I don't think I need to say anything,I don't think I need to say anything,5
188,2020-08-02,Seems to be a fake product...Not at all recommended.Not the real smell.Plastic quality is too poor.Labels seems to be recreated.,Duplicate product! Dont buy,1
189,2020-05-23,Good product to fight virus.,Excellent product by famous brand,5
190,2020-06-19,Spray is good but don't take hand sanitizer. It does not look like original product. I mean quality is very poor. Got it with Broken seal also and no return policy for this product.,Don't take hand sanitizer.,1
191,2020-08-02,Excellent .. no complain,Very good,5
192,2020-08-22,"I have used 100ml lifebouy sanitiser. That smells very nice. This one smells so different, can't figure out whether it's original or duplicate.",Not so good,1
193,2020-05-26,The packet was turned and seal of the bottle was broken.More than 50% material was wasted in transit,Packet not found in proper condition,1
194,2020-05-30,"Careful, each bottle has different scent and alcohol combinations.",Bad,1
195,2020-07-06,Not useful than others,Better to be like water than liquid,1
196,2020-05-21,I hope this is original as this do not have any red cap as shown in the photo.,"Very helpful, and hatsoff for the service.",5
197,2020-05-18,Overall good product.,I like it,5
198,2020-05-17,I thought the product is with the dispenser but when i recieved the same it was without the dispenser.anyway the product is good with lovely fragrance.thanks,Good,4
199,2020-05-30,Its not original product. I have used this sanitizer and the one which I received is not same.,Fake product,1
200,2020-08-28,Pls go for it,Pls go for it,4
201,2020-07-08,Very good and trusted,Thankyou Amazon,5
202,2020-06-28,Its fake as it is very sticky and no polythene was wrapped on the bottle and earlier this i bought same from flipkart which was not sticky and smells good with polythene wrapped on it.,Fake,1
203,2020-05-28,It's cap is white colour in Amazon app the cap is red and the label sticker is not God it's very bad,It's not good,1
204,2020-05-25,Better if there were a pump,Review,4
205,2020-05-30,"Always buy 4m trusted Brands.Don't buy from cheap level manufacturers.Always buy from Dettol, LifeBoy, Patanjali etc etc",VERY GOOD PRODUCT,4
206,2020-07-05,Super product good qualitythank you lifebouy and Amazon,Super nice product,5
207,2020-06-24,I am not sure is it a product defect or lost in transit..but the bottle I got was leaking and was not full. Seemed liked it was an used product,Average,3
208,2020-06-29,High quality,Good quality,5
209,2020-06-21,Gel like liquid.. Smells like alcohol.. But quickly absorbed and I trust it,"Sticky gel, alcohol smell, quickly absorbed but trustworthy",4
210,2020-06-21,Sanitizer the only Saviour from the germs andDon't forget check the alcohol%Suitable for travelling,Must have!,5
211,2020-06-05,It feels like the product is duplicate the smell doesn't seem to be same as the old one and the cap of the bottle is not even same as in picture,Don't buy it,1
212,2020-05-23,Good product but on MRP.,Good,4
213,2020-06-14,Good product... When nothing is available...,Good product but not best...,3
214,2020-06-03,This sanitizer is ok. Smell is not good and it is sticky with hands. Considering the brand name i bought it but it is not that good. It just does the purpose,Not so good,3
215,2020-07-11,Just Awesome,Awesome quality,5
216,2020-08-16,The best sanitizer,Perfect,5
217,2020-06-21,good and worth,good product,5
218,2020-07-15,Very trust worthy product. But I was looking for the pure liquid sanitizer but got this gel based product. but its okay.,Good product,4
219,2020-08-16,Is it original?cap is blue in colour,Doesn't look like original product,2
220,2020-06-04,Value for money,Good,5
221,2020-06-09,This product is the best. No need to further describe. This sanitizer is number one.,The Best.,5
222,2020-06-18,Don't know if it is a duplicate one. The manufacturer written on the website pic is Pritam corp. While I got one manufactured at Sai corp.,Not sure,2
223,2020-07-23,Nice product,NICE product,5
224,2020-06-30,I have received not same product which I saw and product quality is poor.When I used that I feel product is very sticky this product not contain any alcohol property.,Amazon give false information for product,1
225,2020-08-12,"Aroma is good, but slightly strong, but you can get use to it, and it's Lifbouy, the quality is not compromised",Nice and perfect,5
226,2020-07-05,Seems like fake product. Bottle is completely different from what is shown in the picture,Looks fake,1
227,2020-05-30,Product is fine. It is cost effective and it's quality is good. There are very few hand sanitizers in the market which you can trust and it is definitely one of them.,Good sanitizer,4
228,2020-07-01,Very nice, winking_face ,4
229,2020-06-11,"Helps in maintaining perfect hygiene.The fragrance gives a refreshing energy.All in all, a recommenced product in the age of corona",Kill Corona!!,5
230,2020-05-28,Nice product,Nice product,5
231,2020-06-28,It's good,Useful,4
232,2020-06-14,Branded as good,Made in India. As good as...,5
233,2020-07-09,Genuine product. It has a decent lime like smell.. Not too big in size but it is a refill pack,Genuine product,5
234,2020-06-23,Perfectly spreads all over your hands.Scent is just amazing  smiling_face_with_heart-eyes Value for money!,Kya khushboo hai yaar !  smiling_face_with_heart-eyes  heart_suit_selector ,5
235,2020-07-20,varry good,so nice,5
236,2020-08-13,"Dont know if its fake, caused me severe allergies",Allergic,1
237,2020-07-27,"Scent is too strong like vodka, every day use I get headache due to smell.",Good quality but scent is so hard,4
238,2020-08-18,Nice,Nice,5
239,2020-05-24,It’s a duplicate product this is pure scam. Hands are literally burning after using this,Scam scam,1
240,2020-07-17,Good,Good,5
241,2020-06-17,Very good sanitizer.Nice scent and value for money.,Good product,5
242,2020-08-29,Good product  thumbs_up ,Good product,4
243,2020-07-16,This Sanitizer is very good quality and scent is also very nice. Packaging was also good from Amazon. Thanks Amazon  smiling_face_with_smiling_eyes .,Excellent Product from Lifebuoy,5
244,2020-09-03,Great,Great,5
245,2020-05-26,Bad smell,Average,3
246,2020-07-01,Good,Good,5
247,2020-08-31,Okay product smell is very bad but small sanitizers are better than big, face_with_rolling_eyes ,3
248,2020-08-20,This product was not sealed properly and was smelling too strong. When compared to previously used lifebuoy sanitizer this is quite different and unworthy.,Product was good,1
249,2020-08-24,Good,Good,4
250,2020-08-18,Not good,Smellless,3
251,2020-05-23,Fake item,"Fake item, do not buy",1
252,2020-06-07,Got Damage Packing. But product is very good.,Good.,5
253,2020-05-28,Really good quantity and value for money .,Quantity is really good as per price .,4
254,2020-08-11, thumbs_up  thumbs_up  thumbs_up  hundred_points  hundred_points  hundred_points  hundred_points  hundred_points  hundred_points  hundred_points  hundred_points  hundred_points ,Must buy,5
255,2020-05-31,The product is worth value. Already lifebuoy is a good company its sanitizer is protecting me and my family members from virus and bacteria.,Protect your family from COVID 19 with life buoy,5
256,2020-08-05,Great,Good,5
257,2020-05-21,"Ordered and paid for10 bottles of 500 ml sanitizer , but received 9.",Received one lesser quantity than ordered and paid,1
258,2020-08-06,Doesn't look like original. Scent smell is different. Not a sealed item. Disappointed by purchasing these type of products from online.,Don't buy sanitizer online.,1
259,2020-05-30,"nice,, healthy,, value for money,, recommended to buyers ..jst go for it..Excellent product..",Very Good product..,5
260,2020-06-04,Someone used it before as it is opened and almost 50 ML is missing.Please dont buy it.Even being a prime customer they treated me like this I hate this one.,Received a used product and dont buy it,1
261,2020-05-19,Like,Good,5
262,2020-06-07,it's a good product and done great delivery and product is delivered with out delaythanks to Amazon and delivery guys and stay safe,sanitiser product rivew,4
263,2020-07-31,The product was damaged and was leacking through the package. My whole house was smelling like sanitizer. Very disappointed.,Damaged product and low quality packaging,1
264,2020-05-24,Good,Liefboysenitizer,4
265,2020-06-20,Received only 2/3rd of the product. The product is nearly 30 to 40% empty and the seal is also broken.,Received only 2/3rd of the product.,3
266,2020-06-01,It's a duplicate product of lifebuoy.. the fragrance is very weird.. i have been using this same product in the past..This is totally fake product..,Fake Lifebuoy hand sanitizer,1
267,2020-06-27,"It is very good product  thumbs_up , in 249₹, 500 ltr quantity is awesome,...",Worth for money,5
268,2020-07-07,"This product so good that this is totally out of stock in local market, Only available in amazon.Very good product. Totally satisfied.",Very satisfied and good product,5
269,2020-06-08,Scent is not so good like the small pocket ones but at 250 its enough sanitizer from lifebuoy .,Go corona !! Corona go !!,5
270,2020-08-03,Good product,Nice,4
271,2020-07-25,Bottle is not that Handy but can trust brand.,Good,5
272,2020-06-19,Good productLove it ..,Good product,5
273,2020-07-02,Ok,Ok,4
274,2020-08-02,"High alcohol content and burning sensation when applied.. seems to be duplicate item, as the delivered product is not the same as shown in the pic..",High alcohol content!!,1
275,2020-07-31,Damaged bottle.. Smell also not good... Sanitizer spread in delivery box and on other products also. And now it's showing non returnable... Very bad,Damager bottles,1
276,2020-05-20,Don't buy it is duplicate product supply,"Don't buy it, duplicate product sales, pictures and arrived items are fully different.",1
277,2020-06-15,Sanitizer is very good but didn't like the smell,Love it,4
278,2020-05-21,Product is very good but package is poor,Good,5
279,2020-06-03,good at this price,good,5
280,2020-08-21,Nice,Value for money,5
281,2020-07-25,I have ordered before the same product. Previous time I get thick and gel based sanitizer while this time it's liquid and looks like duplicate one.,Duplicate Product,1
282,2020-05-18,I ordered 2 bottles out of which 1 was broken. pouting_face ,Broken bottle,1
283,2020-06-04,You can buy this product without any fear it's original and genuine product form Lifebuoy,Very Original Product and Very Useful at Current time,5
284,2020-07-25,Good product... Economic price,Good,4
285,2020-08-08,Smells like rotten strawberries. Won't buy again.,Scent not pleasant,2
286,2020-05-29,It smells like alcohol. grinning_face_with_sweat  grinning_face_with_sweat .You must buy it . At such cost we got good product,Good,5
287,2020-07-08,Horrible product. Fake sold on Amazon by Amazon My skin is pealing off using it.It doesn't have fragrance like actual product.,Fake product sold by amazon,1
288,2020-06-10,best,best,5
289,2020-06-04,Lifebuoy Sanitizer is very effective sanitizer . It's of odour n fragrance is very good n soothing. Everybody should purchase it.,First use it then believe it's performance.,5
290,2020-08-10,I don't like it because it isn't original product I don't want to use it totally waste of money I want to return it.,Don't buying it,1
291,2020-06-06,Very good product at this price. With brand value... I noticed one thing. That 240 ml and 500 ml smell are different. 500 ml smell better than 240ml pack.,Good product with nice smell.,4
292,2020-09-01,Totally satisfied.,Awesome,5
293,2020-06-15,LifebuoyHand sanitizerWith pumpOffice/ Shop use k liye bestVery fast deliveryValue for money  money_bag ,Love Amazon,5
294,2020-05-26,Fake product delivered. Locally built and packed. Don't buy it.,Fae product.,1
295,2020-06-01,Duplicate product... Packing tempered....Bottles seal tempered... don't buy it...,Duplicate product... Packing tempered.... Bottles seal tempered... don't buy it...,1
296,2020-07-29,Wow its amazing and its smells very nice like a perfume.,Its smells very nice thank you Amazon value for money,5
297,2020-08-22,Gud,Gud,3
298,2020-06-12,I think I received fake product. There is no manufacturer date and expire date,Seems Fake product,1
299,2020-06-01,"The received product seems different then the advertised one, cap is white in color and looks like fitted separately. Notsure this is genuine product.",Cap is different then shown in advertisements,3
300,2020-05-25,Very good product for cost.,Good product.,5
301,2020-06-23,Worth buy,Great,5
302,2020-08-04,Good,V good,5
303,2020-07-10,FAKE PRODUCTThere was no seal or plastic cover on the capEven the smell &amp; feel was not proper as original one when compared,Fake product,1
304,2020-07-28,best product .,worth It,5
305,2020-05-30,Truly original hand sanitizer,Original item,5
306,2020-06-21,"Not a good sanitizer at all. After applying it, your arms and palms will become very sticky. Also, the liquid is has got soap like characteristics",Very bad product,1
307,2020-06-22,very nice smiling_face_with_smiling_eyes  OK_hand  OK_hand  OK_hand  thumbs_up thnxxx amazon,nice....go for it,5
308,2020-06-26,Nice,Good,4
309,2020-08-18,Trust me buy this it has a great scent though product was delivered late but quality is good,Nice,5
310,2020-05-19,In simple words product do's his job pretty well, OK_hand ,4
311,2020-07-28,Good,Good,5
312,2020-06-15,Not like original gel of lifeboy sanitizrr.This is a mix gel with water.,Not original,4
313,2020-05-25,Recieved early. 95% alcohol based hand sanitizer.,95% alcohol based hand sanitizer,5
314,2020-06-14,It's not original product.I already used this product but quality is not same.,Not a original product.,1
315,2020-05-28,"Thanku Amazon for fast delivery, received in 2 days. Very good sanitizer.",Thanks Amazon. Very good sanitizer.,5
316,2020-08-20,Excellent,Excellent,5
317,2020-06-28,Must have in this pandemic situation,I like the pump version. It easy to use,4
318,2020-08-28,I received a fake product it is in no way similar to lifebuoy sanitizer . The package is similar to lifebuoy but not the sanitizer,Fake Product Beware !!,1
319,2020-07-02,Perfect for a small family's (3-4members) daily use for more than 2 months,Perfect for daily use,5
320,2020-09-02,Not sealed. Pkg look like used one and hand sanitizer had some odd smell.,Duplicate products,1
321,2020-05-18,Nice product,Nice,5
322,2020-08-04,"Best product.. genuine one, difficult to find now a days.. needful in pandemic condition. THANKS cloudtail and amazon...",Got a genuine one and best in the market,5
323,2020-05-19,Not recommended,Not good,1
324,2020-06-09,It's good. And packaging Also very good... But it has not any good smell.... But the product is very good,Good product,5
325,2020-06-26,Good,Good,5
326,2020-06-03,Good,Good,4
327,2020-06-11,Surely an awesome one...bt if i would have got a dispensing pump..it would be better....,value for money,5
328,2020-05-30,Product is good but it used the copy of Lifeboy which is wrong,Product is good but use the image of lifeboy,3
329,2020-05-19,ok but not good like dettol,ok,3
330,2020-05-19,Duplicate product,Fake,2
331,2020-07-17,"Gel like, cannot judge the authenticity of the product, haven't used any sanitizer having similar texture so far.",Mixed feelings,3
332,2020-05-25,Ok,Ok,3
333,2020-06-20,"Broken product recvd,the bottle was leaking. Could not be returned due to the return policy of the product.",Broken product recvd,3
334,2020-06-28,Bottle is different but it's OK good product,Nice,3
335,2020-06-04,Super,Super,5
336,2020-05-18,Why cap is in white color where as it is showing red in the image?,Product is different from Image,2
337,2020-07-27,Good,Good,3
338,2020-08-04,I placed an order for two bottles but one bottle was damaged and the liquid was leaking.,Got damaged bottle!,4
339,2020-05-18,Very satisfactory productWe must use without hesitation if looking for reliable sanitizer,Reliable product,5
340,2020-08-05,"Good Product, Nice smell, Fast delivery",Good Product,5
341,2020-08-16,"The bottle received was not packed properly. Also, the dispenser attached is not working. It is broken.",Bad quality,1
342,2020-08-02,The stuff inside was not sealed.And small amount of sanitizer came out .Very disappointment,.,4
343,2020-08-29,Cap of the bottle is broken,Broken cap,4
344,2020-05-30,Its very good quality product,Lifebuoy sanitizer is the best,5
345,2020-06-11,Got exactly what was shown in the image...,You get what you order,5
346,2020-06-08,Very good smell. It disappeared very quickly after using it in hand. Price should be less than rs250. It should be Rs 200,Good product,4
347,2020-05-28,Good quality product,Good product,4
348,2020-05-25,Good,Good,5
349,2020-06-26,Nice,Nice,4
350,2020-08-12,"Ordered it during CoVID 19 crisis ,delivered timely by amazon.Good quality sanitizer",Good to use,4
351,2020-07-12,Excellent product,Gel base Sanitizer,5
352,2020-08-01,not sure the product is original the smell is totally different from the original product I wish I could return this,not original,1
353,2020-05-26,Very good sanitizer..vry fast delivery..but no discount on it...but it's ok,Vry fast delivery,5
354,2020-08-19,Excellent product. No side effects. Daily use.,Excellent product,5
355,2020-08-23,Good,Good product,4
356,2020-08-07,Packaging was worst and the product's pump got damaged and doesn't work anymore..,Damaged packaging,2
357,2020-05-21,Delivered product was not as shown in the image,Not upto the mark,1
358,2020-06-22,Good one,Good one,4
359,2020-06-09,Good product.,Clean india,5
360,2020-08-04,buy it,Go for it,5
361,2020-06-02,Not sure about the purity of product but post using i got headache because of bad scent/fragrance.,Horrible Scent,4
362,2020-06-05,Recomended to buy. Great smell,Excelent,5
363,2020-06-13,Prodect is good but problem in delevery.,...,5
364,2020-07-08,Nice packaging and value price.,Nice products,5
365,2020-06-07,Smell is very badQuality is very badTotally wastege of money,Wastage of money,1
366,2020-06-04,Good Product!,I recommend this.,5
367,2020-05-17,Excellent.original product.,Very good,5
368,2020-07-07,Very affordable and good sanitizer,Affordable and good senitizer,5
369,2020-07-03,The box was ripped off and half the bottle is empty. Someone has used this product. Pathetic......,Sub standard product,1
370,2020-07-04,Received a detective piece. Cap was missing because of which there was a leakage,Defective price.. Highly disappointed,1
371,2020-07-14,Very good,Best,5
372,2020-06-06,Value for money,Excellent product,5
373,2020-06-27,Very good product,Value for money,5
374,2020-06-29,Good,Good,3
375,2020-07-07,Good Product with no discounts,Good Product with no discounts,5
376,2020-07-03,Best ...its very nice try it .....keep ur hands clean daily ....,Very good am happy,5
377,2020-06-17,Satisfied by the product but this product should come with a seal.,Satisfied - Sealed bottle would have been a better option,4
378,2020-05-17,Lifebuoy Hand sanitizer is best with 70% Alcohol and One of top leading brand that we can trust,Best,5
379,2020-05-21,Smells very bad,Ok,2
380,2020-07-31,"The packing is not good and the button is not working, we have received a bad product. How can I use it?",Push Button is damage &amp; not good packing.,1
381,2020-06-03,It's value for Money...very Good Product from Life Buoy,Big Quantity with Nice Smell,5
382,2020-05-15,The sanitizer is original and very good at this price.,Go for it.,5
383,2020-07-04,Good,Covid 19 important sanitizer,5
384,2020-07-02,Nice perfume smell,Worth,5
385,2020-07-18,Scent is good but packaging is bad and product is half and dhakan Tora hoya asa6a please refund this?,Bad product,2
386,2020-07-13,It is very helpfull sanitizer it killed the germs it doesn't infect,Super,4
387,2020-08-02,Not the usual smell.,Not the usual smell.,4
388,2020-07-30,Good,Good,5
389,2020-08-03,Product is good but packing is very bad leaks insides of package. Worst package from Amazon,Worst package,4
390,2020-07-31,One of the Good santizer in marketKills most of the germsGood service by amazon,Good product,5
391,2020-05-20,Awesome product.....i am happy to purchase this product... it's a gelbased product.....,Awesome product,5
392,2020-07-11,The package of the product is too good and it's more than up to the mark,Genuine product,5
393,2020-05-24,Bottle lid is not like shown in picture...looks like local...it is traspearent plastic lid....,Not Sure.. Product is original,3
394,2020-07-12,Gud price and gud cash back thankyu amazone,gud price gud cash back,5
395,2020-06-12,No complaints in product.. Please improve ur packaging as it was slightly damaged..,Review of Lifebuoy Alcohol based sanitizer,4
396,2020-06-02,It is a value for money product in this epidemic covid period,Good product,5
397,2020-08-15,Utterly waste product ... after using seen body allergy ... very bad smell...,Cheating Product,1
398,2020-08-15,Super product and service packages so good,Super,5
399,2020-07-11,Very gud product.,Worth the money,5
400,2020-06-08,"Not wrothable to buy, quantity is less",Quantity is less,2
401,2020-07-03,Nice product,Nice product,5
402,2020-06-17,Waste product. Bad(Boomer) smell. No value for money. Worthless product. Don't buy this item at any cost.,Waste Item,1
403,2020-06-07,Price could be lower.Proper sealing is required for the product.,Product needs to be sealed,3
404,2020-05-31,Good,Should purchase,5
405,2020-05-27,No,Very good product thks Amazon,5
406,2020-07-28,Good for hand.,Good one.,4
407,2020-06-10,Good,Ok,4
408,2020-06-07,It’s a pure product,Quality product,5
409,2020-07-10,Totally damage productWestting money for purchase this product,Damage products,1
410,2020-06-12,"Happy with the product, smells good.",Genuine product,5
411,2020-08-19,The product smell was very bad and it not original product of lifebuoy don't buy this,Don't buy this,1
412,2020-06-05,It seems to be a fake product. Different from the one actually shown....,Fake Product,1
413,2020-08-01,The scent of this sanitizer is very good and it is very easy to use.,Review of Lifeboy Sanitizer.,5
414,2020-05-31,Okay,Good,5
415,2020-06-11,"Excellent product, and superb value for money item, and quality is awesome.",Excellent product,5
416,2020-05-29,Not so good as compare to other brand,Not so good as compare to other brand,1
417,2020-05-27,Good one,Good,4
418,2020-07-15,Not satisfied./// Packing good,Sanitizer.... Just ok,1
419,2020-07-10,It's a very good and genuine product and great quality. Packing also very good. Thank you Amazon.,Fantastic product,5
420,2020-06-12,I is really good time to buy it before it's price rasie up and it is best,Cool,5
421,2020-06-06,Showing another picture and delivered some other packing Big no in future,Have had enough bitter experience,1
422,2020-06-30,100/100,Good Product,5
423,2020-07-26,Foam getting formed after using it. Looks like fake item.,Not good,1
424,2020-07-15,I'm very satisfied with the product and dehlivery service,Highly recommended,5
425,2020-06-01,"Great product, poor delivery",Great product,5
426,2020-07-24,Good,Good,5
427,2020-08-12,This is the fake product that scent of it is entirely diffrent from the original product,Fake product,1
428,2020-06-19,Can suggest to buy it's good n price is ok as well,Good one,4
